Corpus,Label,ID,Quote Text,Response Text
HYP,notsarc,HYP_notsarc_0039,"actually if it had said '...but have not loved', it would mean that. but it doesn't say that, it says if i am charitable but not loved for it, then helping others is pointless.","you're joking right? that's not even close. here's the verse just in case you read something else, i'll give you the benefit of the doubt with that: 1 corinthians 13:3: if i give away all i have, and if i deliver up my body to be burned, but have not love, i gain nothing. this does not mean 'but not loved for it', but showing love."
HYP,notsarc,HYP_notsarc_0040,"'prostitution is not a victimless crime as there are child prostitutes, and the human trafficking among other things.' the reason human trafficking if prevelent in prostitution is exactly because it is illegal. if you legalised prostitution, supply of (and demand for) native prostitutes will rise dramatically. do you not see that trafficking and child prostitution would actually be lowered by legalising prostitution? 'legalization of prostitution would lead only to ... a further spread of hiv/aids.' again, do you not see how there would actually be a reduction in sexually transmitted viruses if prostitution were regulated and legalised? the majority of problems with prostitution are directly attributed to their illegal status.","oh really xaeon? netherlands has had prostitution legal for years and they are one of the most primary destinations for humans being trafficked. europe has many countries who have legalized prostitution but suffer from increased human trafficking. but maybe the us is different?  http://en.wikipedia.org/wiki/prostitution_in_the_netherlands  with it legalised more people are having sex with whores, and as soon as a whore is infected she doesn't even know it yet, so if she gets infected with hiv she still has sex with customers up until the day her next 'check up' is which is usually once a week. what happens to the infected prostitute? she gets kicked out onto the street. so thats one more woman infected, and possible many more men."
HYP,notsarc,HYP_notsarc_0041,just because you have a drink doesnt mean you automically turn in to some crazy drunk... its called moderation... abstainence doesnt work... we know this because the bible belt has the highest teen pregnancy rate in the country and what do you mean we won that one a long time ago? you realize that weed being illegal is more harmful than good... and i dare you to get into a debate about that because i have so many facts in favor of ending prohibition it will make your head spin,"a drink. a drink. one or two. and what the hell does abstinence have to do with this? everything in moderation, yeah yeah. all that fun stuff. i get it. i wasn't talking about light drinking. i guess i should clarify but i thought you'd catch what i meant."
HYP,notsarc,HYP_notsarc_0042,"http://dictionary.reference.com/search?q=hero she didnt really risk her own life, it was more a case of in the wrong place at the wrong time. she also did not sacrifice her life. she's still alive. to think she was any more a hero than any other serviceman or woman on the front lines is ludicrous, and to tell the truth, many of them arent heroes either. i think titles are passed around to quickly nowadays. now, if you are defending your mates who are injured from 50 ak-47 wielding terrorists and you fend them all off, in the meanwhile losing 2 ligaments, i think thats cause for the use of the title of hero. jessica lynch? hell no. it comes down to how you interpret what a hero is, for me, she is just propaganda for the bush admin (or was). those who cannot see that are fools imho. drummond","anyone who serves in the military is a hero. once you sign on the dotted line and take that oath, you are allowing for the possibility for death by combat at anytime. perhaps others didn't get the recognition she got, but that's not her fault. the media needed a 'darling of enduring freedom' poster child and she got picked."
HYP,notsarc,HYP_notsarc_0043,but you are for abortion in certain cases right? i am only talking to the pro abortionists. if you believe abortion should be allowed you are technically for it. if you are pro choice that implies that you are for the allowance of abortions. if it means this much to you i will change the debate title.,"i'm pro-choice because when i get pregnant, i want to chose whether or not i will abort it. i am not pro-abortion because i don't want to be forced to aborting my child when i get pregnant i am not pro-life, because i don't want to be forced to have my child when i get pregnant. i am pro-choice, do not call me pro-abortion, because that is not what i am. i don't go on the streets and say ''hey, let's all have abortions'' you on the other hand go on and say ''hey let's give all fetuses life'' that's what makes you pro-life. i don't want abortion. i wish no one would chose it because it would be much better without it. but the world isn't ideal. don't change the title, i just want people to know that we are called pro-choicers."
HYP,notsarc,HYP_notsarc_0044,"no it hasn't, that's my point. the constitution gives every free american the right to bear arms.. i fully support that and all other rights . the government should stay out of it, but history proves they won't.","correct, of all the freedoms most dear is the right to be left to **** alone."
HYP,notsarc,HYP_notsarc_0045,"the minimum drinking age should be lowered to 14 if not 12. the main problem with alcohol is drinking habits, non-safe drinking habits are encouraged by a high age of license due to how alcohol is more likely to be consumed in bulk and away from proper supervision for those underage. laws prohibiting underage drinking fail to do such, and actually end up causing some of the situations they are meant to avoid. rather then alcohol being another part of life, used in moderation around family and good friends well supporting the economy by actualizing more of the demand for it. it is given the allure of the forbidden fruit, consumed as fully as possible whenever possible because its seen as a rare item to behold, and often consumed around shady suppliers or swigged from stolen bottles.","14 or 12... that is a ridiculous statement. drinking can affect the brain growth, and it goes through it most radical transformation at that age. oh yeah let's all stuff up the new generations brains and crap.. smart idea. if they were able to dink legally at that age it would encourage more to drink. many around that age aren't able to find alcohol really. it would make the situation worse than making it better.. the increase of binge drinking would also increase, it is at where it now because usually a person of that age, if they are able, cannot acquire a high amount of alcohol."
HYP,notsarc,HYP_notsarc_0046,What does this have to do with what you started out with. Can't you at least pick a topic and stick with it? You wander all over the place and only demonstrate you problems in understand written English.* Get an education.,"Oh dear, you're back to your nasty ad hominem self. I could have made fun of the fact that you don't know about materialism, and how its a major force behind evolution. Which is itself a suggestion that you are unaware of the socio-political forces driving western evolutionary theory.**The issue is about people behind sciences, making many different 'sciences'; based on bias, cultural/political/historical. 'Peer' doesn't mean anything because 'peers' are just people with the same background/bias etc.I notice you didn't touch upon Nationalist Sciences. Or for that matter, Capitalist Science.*You mean 'understanding' written English.**I say 'western' because there are other evolutionary theories - Marxist, Nazi, Feminist etc.Thank you, come again. "
HYP,notsarc,HYP_notsarc_0047,nice! hopefully we can get out of this pointless business of propping up our inefficient and pointless agricultural sector before this century is over.,oh yes this is all over the news in ireland. irish farmers are having a canary that its the end of ireland's sugar industry. and cereal too because of crop rotation. nobody seems to have even thought of the question as to why exactly the eu should pay for an unsustainable industry as oppossed to farmers moving into something profitable. edit: oh and its tied into something about sugar being one of irelands few natural resources. emoticonxbanghead
HYP,notsarc,HYP_notsarc_0048,"[quote=toby][quote] the relative context, in this instance, is understood to be the assertion that a moral consensus is limited by a shifting perspective - i.e. changing from time to time and from place to place, etc.  a radical relativist might say that's what attila should do - even assuming you have some heinous behaviour in mind: i'm not. it might be argued that moral sentiments are instinctive. i'm not going quite that distance: i'm saying that moral values are expressions of approval/disapproval that don't arise from rational deliberation, but from the affective part of human nature.","fine. thank you.  what im hearing is that you believe attila should act in accordance with the prevailing moral consensus. how do you define the moral consensus? in attilas case, would that be among the huns? among the hun ruling elite? or should attila act in accordance with a wider consensus of which he (for the sake of argument) has no intimate knowledge?  now why should he act in accordance with the consensus?  this is not completely clear to me. so, do you take the position that moral sentiments are learned?"
HYP,notsarc,HYP_notsarc_0049,"current us policy is moving towards a 27.5% tariff on all chinese products. with the exception of a few, inefficient but politically protected industries, the us produces few of the consumer goods we now import from china. what we do manufacture is so out of line with labor/compliance costs to be totally uncompetitive even if the chinese doubled their prices. does anyone think the us public, with stagnated wages, understands that move will be a substantial direct increase in their cost of living? is the administration counting on blind patriotism for public approval of again having their wallets lifted? or, does anyone else see this as a move to increase consumer spending in an effort to keep expanding the internal transaction driven gdp? as in the net difference from wholesale to retail price, our usual crisis management style in lieu of long-range planning.  http://news.yahoo.com/s/ap/20050526/...us_china_trade","i'm surprised that some people still aren't aware of what the chinese have done to upgrade their country. sure, certain areas like the financial sector are still lagging (which is why they won't float the yuan just yet), but when it comes to industry and infrastructure they're done a most admirable job. does anybody here also think it's kinda funny that a communist country is beating the us at their own game (i.e. capitalism)?"
HYP,notsarc,HYP_notsarc_0050,"sure, go for it. i am happy to support your point creation effort!","i love how the creator is also just like, sure whatever ."
HYP,notsarc,HYP_notsarc_0051,"but after we debate , nothing happens right? so debate for..?","dear terry here, please see my post on the other side of this debate. you may think that nothing happens after you argue a debate, but that is just the start. so much more happens after a debate is created and argued. people around the world look at the debates and learn from them, make decisions because of them and create additional debates. your input can change the world. andy"
HYP,notsarc,HYP_notsarc_0052,why do we have such a rubbish anthem for this site?,"dear noob, i chose the anthem as a song which describes me. however since i am reforming this site into a more democratic community i shall make a debate seeking for a new one."
HYP,notsarc,HYP_notsarc_0053,"you misunderstand me.  i'm saying you do not speak for me. or any gay man. you are not for freedom. you are for boosting your own ego. and that, i cannot abide. as for his 'homophobia', why should i care? for all i know, he could be trolling. all i did was say his statements actually have some validity. it's not the majority of gays who do it, but still, there are sick people out there. hetero and homo alike.","honestly, i am amazed, so there are actually gay people with a sense of reason. i have spent years of facing discrimination from narrow minded homosexual activists and all these years later, you are the only one that has ever demonstrated somewhat of a sense of reason beyond the same old hogwash i have seen demonstrated by thousands i have interacted with. i still have my reservations towards suspecting that somehow you might be attempting to set me up for a slam."
HYP,notsarc,HYP_notsarc_0054,"this is what i don't understand. on the one hand we have iranians going on about death to america. on the other our own president is constantly making statements about spreading democracy and toppling current regimes in the me. is one any worse than the other?  i still contend that mad solves most of the problems with nuclear proliferation. sure, some of the iranians are crazy (as are some american leaders), but they are not stupid. they are not going to use nukes as offensive weapons if it is going to ensure their own destruction in retaliation.","reminds me of the cold war clamor of necessary 'defense' nuclear weapon parity with russia. considering the threats we make directed towards iran and others along with our occupation of iraq, i'm surprised our conceit hasn't made all of me and asia scramble for nukes. pakistan, 97% muslim, hides bin laden, governed by a general constantly avoiding assassination attempts, never a bad word about that us 'ally'. but they have nukes and delivery systems. i'd think iran believes, as we've shown, that the us doesn't spew the democracy at the point of a gun policy to those nations possessing nuclear weapons."
HYP,notsarc,HYP_notsarc_0055,"dear lisa, i want to tell you you're hot. hot as in every way possible. in fact, you should eat some peyote while you dance the tarantella. the way you smell like a goddess in heat makes me want to email you and ask you if you would consider this proposition: if you'll remove that top button i would have","dear lisa, i want to tell you you're hot. hot as in every way possible. in fact, you should eat some peyote while you dance the tarantella. the way you smell like a goddess in heat makes me want to email you and ask you if you would consider this proposition: if you'll remove that top button i would have enough nerve to"
HYP,notsarc,HYP_notsarc_0056,"holly crap! you scored big time! btw, which costco do you go to ;)","...i usually go to the one on morena. and heres why i'm telling you: it's a big ass world out there and you don't know what i look like. also, it's a fantastic costco and i'm proud to shop there."
HYP,notsarc,HYP_notsarc_0057,"confederate soldiers considered the intrusion of union soldiers as violation of their homeland. the taliban considered the intrusion of u.s. military into saudi arabia and afghanistan as violation of their homeland. and, remember, george w. bush capitulated to the taliban on saudi arabia and removed the u.s. military stationed toute suite. the way he conducted himself, bush probably wanted to get totally out of afghanistan too.","simone darling, please stop. your making yourself look foolish. your trying to compare uniformed soldiers in an organized military under civilian gov't control to terrorists. there is no comparison to be made here, even you should be able to see that. huh? the u.s. military dismantled some of our bases in saudi arabia based on a prearranged schedule at the behest of the saudi government. it had nothing to do with 'capitulating to the taliban', nor did we remove all of our bases. yes simone, we still have military bases in saudi arabia."
HYP,notsarc,HYP_notsarc_0058,have you tried clicking on ' my profile' then' find latest posts' jet?,i agree with you dear... good reply of question... :)
HYP,notsarc,HYP_notsarc_0059,"exactly. and frankly anybody who is going to fall into the tax bracket above ($1 million +) has obviously benefited greatly from the spending orgy of the last 25 years and the system it fostered.  we do need to index it to inflation, though, because the way we are going, homeless people might get hit by the $1 million penalty by the end of 2011.  lol...yea...but what if the 2 people on msnbc were shooting at each other...or hacking at each others with swords....or burning some idiotic politician alive for being a general wanker. now thats good tv.","this is why i'm tempted to say the us deserves to fail. this isn't a game. don't any of you ###### understand that the time for 'us vs them' is long gone? 'your' guy is not a god, and 'their' guy is not the devil. the whole divisive nature of the us is absolutely incredible. i'm sure i'm not alone when i look on in dumbfounded disbelief at some of the posts on here. you're nation is crumbling, and rather than trying to figure out the best way to save it, some are not-so-secretly hoping the government fails so they can say 'i told you so!' others seem to think as long as they insult the 'other team' enough, everthing will be a-ok. un-believable..."
HYP,notsarc,HYP_notsarc_0060,"until one or more of them starts shooting emoticonxkill all gun massacres were committed by 'decent and respectable people', who then became former decent and respectable people. one day doc may start shooting (he is already metaphorically sending simone to the ovens, which shows what a sicko he is) , who knows ??","winston dearie you really shouldn't make such general accusations, that can get you into trouble. point them out if you can. the shooting in norway, columbine, virginia tech, the tulsa shootings and the tuscon assassination attempt weren't carried out by people a normal person could consider decent and respectable in nature and they were all massacres. you might kill somebody too. you might kill a lot of somebodies for no reason. should you be legislated against and restrained?"
HYP,notsarc,HYP_notsarc_0061,"the thoughtful atheist, full of skepticism but fearful of the possibility of the existence of god and a day of judgement, may wish to consider the prayer of the skeptic, as follows: o lord--if there is a lord, save my soul--if i have a soul.","i'm nothing if not a thoughtful atheist, but it's not skepticism that drove me from religion, but revulsion, and i absolutely refuse to let fear, the lowest of emotions and religions favorite trump card, to have any sway over my life when it comes to determining my religious beliefs. fear of judgement day is just one more trick religion has to get us to submit, and while i'm not surprised it worked to control illiterate savages and barbarians thousands of years past, i'm astounded so many people in this day an age allow themselves to fall prey to pascals wager."
HYP,notsarc,HYP_notsarc_0062,"are you seriously claiming all christians believe this? even when i was a christian, i didn't believe all that. virgin mary? you gotta be kidding me. even as a catholic, that didn't make any sense. this creed strains credulity to the utmost, and i suspect you'll find lots of christians who don't accept it literally.","i can't vouch for what others believe. the creeds are a pretty accurate summary of my beliefs as regards who and what god is. the apostles' creed is the statement of belief used at baptism in most of christianity, so it would be strange for someone to have been baptised (or confirmed if they were baptised as an infant) without believing this to be true. to be honest i'm surprised by the idea that people (outside the pseudo-christian sects like the mormons and jehovah's witnesses) who claim to be christians would not believe what is stated in the creeds, it's not something that really occurred to me. i know that some people misunderstand the use of the word catholic in the last paragraph but that's about it."
HYP,notsarc,HYP_notsarc_0063,"it changes almost hourly, but here is the current bunch, in no order: tae guk gi city of god pappilion amelie equilibirum hero clockwork orange apocalypse now redux eternal sunshine of the spotless mind no man's land","i'm surprised that 'the sixth sense' didn't make anyone's list. the twist at the end totally caught me off guard and blew me away. i also like forest gump, slingblade, platoon, top gun, the wizard of oz, shawshank redemption. there are more but it's monday.... :p"
HYP,notsarc,HYP_notsarc_0064,perhaps a better question would be asking why some people seem to hate him so much? waxy,"his lies, his media darling status, my post above answers your question for you."
HYP,notsarc,HYP_notsarc_0065,"ah yes, the lies of easyrider shines again.  and here is a link that puts all those quotes in context.  oh wait. easyrider doesn't believe in context. never have, never will http://www.snopes.com/politics/war/wmdquotes.asp","i'm not sure how quotes from the other side of the same capitalist, warmongering coin as the republicans has any bearing on any church's support for war. the catholic church, and the us national council of churches (representing most protestant churches) opposed the war. the only church that was apparently in favour were the southern baptists, darling of the 'christian' right."
HYP,notsarc,HYP_notsarc_0066,"http://www.cnn.com/2006/us/02/21/fun....ap/index.html 'they call themselves the patriot guard riders, and they are more than 5,000 strong, forming to counter anti-gay protests held by the rev. fred phelps at military funerals. the church, westboro baptist church, is not affiliated with a larger denomination and is made up mostly of fred phelps' extended family members. ' these patriot guard riders are awesome. a stark contrast to phelps' hate group.","i think this is something everyone on here can get behind. at least i would hope so. saying that fred phelps is an embarrassment to this nation and my home state would be a gross understatement. sadly, i can't say i'm surprised by this, but i definitely don't think i would have ever predicted it. what he is doing is despicable. and what the patriot guard is doing is amazing. i like the sentiment involved in attempting to pass laws against protesting at funerals (although i don't know if they'll hold up in court), i only wish they had felt the same when he was protesting aids victims."
HYP,notsarc,HYP_notsarc_0067,"i hope he doesn't change his mind about the tattoo of the door bell. the alternative might be to get a piercing on my 'naughty bits' and put a ring on it that would serve as a knocker... you know know, like on a door. i think he's nuts!","that's fantastic! i say you go for it, and... um... pics or it didn't happen."
HYP,notsarc,HYP_notsarc_0068,"what's the point in inviting a bunch of famous people? i say this as a huge fan of deniro's and scorsese's: a dinner party would be not be as intellectually stimulating than if you had, say, descartes and kierkegaard in their place. sure, they've probably a hell of a lot of stories and anecdotes which would prove entertaining, but they're ... they're filmmakers, of all things!","why not invite a bunch of famous people? de niro is an incredibly interesting guy; my brother used to work on many films with him as a lighting specialist. he was one of the few folks that actually got to know him. scorsese, on the other hand, i'm sure, like you said, has tons of stories and anecdotes, all of which i'd love to hear! i've got my fair share of intellectual, spiritually magnificent people: ghandi, nietzsche and morello are all fantastic people."
HYP,notsarc,HYP_notsarc_0069,yes. except the government has no say in any of it. which is the way i like it. ;),oh yeah. that is the one up-side of it. bleh! :p
HYP,notsarc,HYP_notsarc_0070,"no, it's because there is no evidence of their existence. for instance, we can not see air, but we have evidence of its existence. the most valid argument is that there are planets that can support life. i say it's valid because this is true (unlike other alien arguments). but this is not a good argument for alien existence because the conditions themselves do not prove life. they just prove conditions.",my goodness. i spoke to fast. :) i'll give you that one. i am shocked you even took the time to reply to my petty argument.
HYP,notsarc,HYP_notsarc_0071,colbert is very funny. i almost for got about him. oh and daniel tosh.,"oh yeah, lets just say all the main people on comedy central."
HYP,notsarc,HYP_notsarc_0072,and that truth can be demonstrated objectively so that all can accept it. something true for some but not others is not true in the true sense of the word.,"actually, quite correct. i am surprised. i woudl have thought you more of the relativistic type."
HYP,notsarc,HYP_notsarc_0073,maybe i didn't make myself clear. i'll try again. do you and bradford believe that it is possible to get radical islamists to denounce terrorism through dialog?,"for your answer to that, look at my argument about rehabilitation. oh yeah, i was just messin' around with that previous comment."
HYP,notsarc,HYP_notsarc_0074,"you make a great point, one i had brought up to my state senator as well. i asked him if he had ever been sued for not hiring anyone for any reason. his reply was that he had not, granted it was punctuated with stammering and stuttering as he answered. i knew i had hit the nail on the head and caught him off guard. he had no response. yes, i'm sure it was just his excuse for maintaining his personal bigotry against gays/lesbians.","it's a pretty obvious counter question, i'm surprised it caught him so off guard. what's his name, if you don't mind my asking? i've got friends in illinois who would appreciate knowing about this, if they're in his district."
HYP,notsarc,HYP_notsarc_0075,"this sounds utterly nutsy. it could only be said by someone who knows diddly squat about babies. hah! anger isn't an emotion? so, what do you think a new born baby goes through? what is this already? i'm out of my nice, cozy little nest, there are bright lights, loud noises unmuffled, it's cold, i feel icky and i am really angry! waaaaaaah! happiness isn't an emotion? whew! i went waaaaah and now i'm cozy and warm, my tummy is full, my bottom is dry, someone is cooing soothing sounds at me. . . . where is your head, steeeeeeve?","jitobear, i always love it when you post. you are succinct and to the point and i always wish i had said what you said."
HYP,notsarc,HYP_notsarc_0076,"very true! every organism alive or dead is an intermediate between one species and another... i may be picking at straws here, but when creationists say 'show me an intermediate fossil' they want to see a fish out of water sort of business. the mudskipper is an extraordinary case because it is an intermediate to satisfy the creationists question, but its undeniably observable that its an intermedate form between fish and amphibians. ive stumped numerous creationists with this little guy.",i'm surprised no one has mentioned this guy before now: http://epedia.pbworks.com/f/platypusc-2.jpeg
HYP,notsarc,HYP_notsarc_0077,"What parts of the Bible are true, and how do you disguingish between the information that is true and not true?","This is not my problem. As I explained above, I just have to show inconsistency in order to reject the validity of all the claims in the Bible as being undeniable truth. And with the Bible, that's damn easy to do. "
HYP,notsarc,HYP_notsarc_0078,"dear kyle.. let's face the reality na ang dahilan kung ngano ta nagaface ug shortage or scarcity kay tungod na sa atong environment/ awa ragud. aha man diay gikan ng pagkaon? natural resources. ang tubig? natural resources. oh diba? and cge daw. try holding your money while you stop breathing? asa man ka mas mabuhi? sa money? or sa hangin? kung sa tingin mo hindi importante na gawing basehan ang likas na yaman, so asa man ta manguha ug atong needs adlaw2 diba? and daghan pud kahag private companies na nagalunsad ug programma para ani. kay kung pamahalaan na lang pirmi, di lang baya kita ilang focus naa pay mga churva ek2 dira. aaaaand kung mas daghan tao magtulungan ug mag ambagan sa mga suliranin na ingani, mas dali lang kaha siya tugunan. ok sona. hahahaha.","dear marga,  alam naman talaga natin mali ka, kaya i accept mo na tama ang communism :) labyu."
HYP,notsarc,HYP_notsarc_0079,"why even bother with courts? between the nancy grace's of the world and several other people i have noticed, there is no longer any such thing as innocent. therefore, perhaps, we should just send anybody charged with a crime straight to jail and just save everybody a whole lot of time and money. i was for sure he was guilty. should i put my faith in a jury? should i put my faith in our courts? do i know better than them? i watch tv! of course i know better than them! nancy grace even says he's guilty! what more do we need to know? from now on, they should just fire all the judges and lawyers and let me decide. </sarcasm>  from now on, your future is in my hands! :p there will be no appeals! :p","i'm a bit surprised at the publicity this case has attracted: even here in the uk, the first item on the 10 o' clock tv news last night was a report from outside the court house (waiting for the verdict). i've never heard jackson sing and know next to nothing about his career - why has this case made such a stir in the media ? is it just a fascination with 'celebrity' ?"
HYP,notsarc,HYP_notsarc_0080,"er, say what? dunno about you, but that link takes me directly to my post there. (just tried the link 4 different times with the same result) post 60, page 4. bottom of the page (your browser should automatically scroll it down because of the post number in the link). either you didn't take a look at the link, or you did and your browser didn't take you to the bottom of the page ad you were too lazy to look for the post. oh, go ahead. ips don't mean all that much when one merely needs to have two different networks set up (giving two different ips), or go to, say, a library with internet access and then back home.","that explains it, post 60, page 4. look what comes up for me. i have my forums settings at 40 posts per page. post 121 which came up was the first post at the top of the page.  regarding ip's, the region/part of the country or world they are from can be determined, so i'll make you an additional offer; if he shows that both easyrider and my ip's are located in the same town in nh, i'll still agree to being banned. i say this not knowing where rider is from but i assume he doesn't live in my state."
HYP,notsarc,HYP_notsarc_0081,"you didn't answer my question.....toe says all structures evolved by small, random modifications. surely, then you are not saying that whole structures such as feet formed complete...that would be a contradiction now wouldn't it.....so answer my question: what about the feet? which foot came first? there are more to feet and other body parts besides bone...muscles, tendons, toenails....did all these evolve at the same time from the same mutation?...if not, in which order?","as i recall the order of feet was left front foot, right hind foot, left hind foot, and finally right front foot. does that make you happy. oh yes the genes involved are known as peds and numbered in order 1-4. ped1 and ped4 are mirror images of each other (obtained by a process known as reflective copy) and ped2 and ped3 are much the same. this is of course entirely logical and could have been directed or random. the first critter to bear such feet was known as the ftse not to be confused with the index. its predecessors were of course the gimpy series since they had 1,2, or 3 feet and had to hobble along with what they had. ftse-1 is sometimes known as pogo because of its odd 'gait'."
HYP,notsarc,HYP_notsarc_0082,yeah red alert 2 is way better than halo wars. halo wars sucks big time. one up-vote for you kroticfate ^^,oh thanks i guess it was you who have been upvoting my arguements huh ? xd thanks!  allies ?
HYP,notsarc,HYP_notsarc_0083,"no you didn't, here's what you posted - what am i to infer or understand based on the underlined? it says 'ice lay beneath the surface'???????? what surface? the surface now? the surface 65 million years ago? are you still trying to assert that the ice from 65 million years ago should somehow be present today? how am i supposed to get 'surface as below the surface ice that is 2000-4000 years old' from that? type what you mean clearly arch, we can't interpret your convoluted thinking. are you asking about the land under the ice which they are now coring? google 'arctic geology' 'antarctic geology' or 'greenland geology' for the answers to that. what does this have to do with anything?  i'm completely lost. maybe it's me. waxy",http://www.eurekalert.org/pub_releas...-chr053006.php but what does this have to do with the topic at hand?
HYP,notsarc,HYP_notsarc_0084,"'3. gitmo' i happen to think closing a camp that engaged in torture and the prolonged detainment of 'terrorists' without trial was one of his best choices so far. but as you said, you've missed being able to disagree with me. :-p",gitmo is a media darling. nobody talks about abu ghraib. and it is still in operation see what the obama admin thinks about closing that one. not a fucking word. enjoy the grandstanding.
HYP,notsarc,HYP_notsarc_0085,it seems charlie sheen has gone off the deep end and can't swim. my sympathies lie with the children. http://www.thesmokinggun.com/archive/0421061sheen1.html p.s. i never did like ole charlie!,that's ...... well i'm not surprised really. have you ever watched 2 1/2 men? it's content is all about charlie's character's sex life.
HYP,notsarc,HYP_notsarc_0086,"1. you're kidding, right? have you never watched c-span and listened to congressional inquiries? it's all q&a;and fact driven. 2. you have the chance to clear that up (about your denials) yourself.","1. you're kidding, right? have you never watched c-span and listened to congressional inquiries? it's all q&a;and fact driven. i haven't watched tv in quite a few years, and when i did i didn't watch c span.  where are the facts that the court has cited? 2. you have the chance to clear that up (about your denials) yourself. wouldn't i have to be in denial in the first place though?"
HYP,notsarc,HYP_notsarc_0087,"scientists are too busy with learning more about what is, than what might be.","oh really?  science does not say 'we dont know x, y, z, but we want to know x, y, z, and so we observe x, y, z, and come up with our conclusions and claim it to be true, or not? (it's a question..) if scientists were too busy learning what is, then the science that is present now, would be non existent, because in order for science to learn and understand, it must be too busy learning and understanding what 'might be', or what it has not known, yet."
HYP,notsarc,HYP_notsarc_0088,obama respects healthcare rights. i would be dead without healthcare. .,"i am trying to become a going in to college for pre-med and i am shocked at the big decline in competion for such courses. not only has obamas healhcare programs overestimated the capability of our current amount of healthcare providers, but it is also deterring many from seeking such careers. by trying to help everyone in the short term, he is doing more damage to everyone in the long term."
HYP,notsarc,HYP_notsarc_0089,"if you really respected my belief, or lack thereof, my kids wouldn't be asking me what god is because they hear it in the pledge and read it on our money. they wouldn't be constantly bombarded with your beliefs when it's against my own that they be taught such rubbish. everywhere that atheists try to strip the government's endorsement of a belief in god we are fought be theists in their attempt to maintain this endorsement. if you really respected my belief you'd keep yours to yourself without trying to spread it to me and my family. until then, i'll continue to promote the fact that the 'big invisible guy in the sky' is just another fairy tale.","that's not because of something i did. that's because of something that happened back in the 1950s, i believe. that's fine--go ahead and be offensive! it will only hamper your efforts because it only makes people angry at you when you belittle things they hold dear. but what about religious people that aren't out to do that to you and your family? if the govt. endorses a religion, remove the endorsement! that's fine. you're still willing to be offensive to all religious people because of fundamentalists (which are really the ones doing what you describe!). you can be as offensive and show as much lack of respect as you want. it's only going to make it harder on you to convince people."
HYP,notsarc,HYP_notsarc_0090,he's down-voted so much that he's in the negatives. i didn't know your point score could go into the negatives.,oh yeah everytime you downvote someone you lose points so if you don't have that many you go into the negative.
HYP,notsarc,HYP_notsarc_0091,"it doesn't matter how powerful your computer-powered multiplier of power becomes. the first time he eats a pizza with something good on it, has a beer or a little bit of grab-ass with a woman not wearing a beekeeper suit, muslims will commit to blowing up and/or beheading him, and by sheer number alone, they will succeed.","i'm pretty sure you're joking... but still, if one has the power to acquire and manipulate knowledge sufficiently well, then one can learn to protect himself from bombs and such. my house was recently afflicted by ants. massive amounts of ants. yet their numbers did not amount to much after the strategic placement of a few of these."
HYP,notsarc,HYP_notsarc_0092,"all of the saw movies are disturbing, yet saw had the best story, but it was quite mild in terms of gore.","i'm surprised that you disagree, seeing as how you've seen the hills have eyes. i'd say hills have eyes was one of the more disturbing films."
HYP,notsarc,HYP_notsarc_0093,"this is the question her campaign and the whole democratic party need to answer. clinton has almost no chance of winning the nomination without causing a rift in the party, and she has an even smaller chance of winning in the general.  recent polls say that almost half of all americans have a negative opinion of her, and the reverend wright scandal seems to have hurt obama less than clinton's campaign has hurt her in the past weeks. the longer hillary clinton stays in the race, the less likely it is that the democrats will win in november.","as an outside observer, these are my thoughts too. it's plain selfish and stubborn as far as i'm concerned, i'm surprised that the democratic party itself isn't stepping in, maybe they are behind the scenes. waxy"
HYP,notsarc,HYP_notsarc_0094,"no benefits for laid-off religious workers - upi.com another example of religion getting special perks that they shouldn't have. and unfortunately, somebody else gets bit in the end. i find it difficult to believe that the religious organizations didn't realize they weren't paying unemployment tax. emoticonxrolleyes when they were busy not paying taxes, did they think that was a tax that they were somehow paying? it sounds like at least some religious organizations recognize the impact of their not paying taxes upon others, and take the responsible route to ensure that they as employers do right by their employees (e.g. catholic diocese of richmond). these people shouldn't have to needlessly suffer such an unexpected financial loss, but in the end it's the church that is to blame. they have been enjoying a benefit in not having to pay this tax, and now it's somebody else who suffers...",i'm very surprised to learn that religious institutions are exempt from the normal taxation associated with having employees.
HYP,notsarc,HYP_notsarc_0095,"no!! m totaly dsagre wid dis topic. what happn to the emotions of a son when he leave his parents , what happn to a father when he kills his own child aftr knwng that she is a girl.. if their is emotion then why a husband kills his wife only for few rupees..... human thnks only for his gain. their is nothing lyk emotions... :( what centrl goverment did in ramlila maidaan...? in these days every romio has 4to5 juliet n they r talkng about emotions hahahahahaha how funny na ?","no dear! how can we foget about the people who have opened the old age homes for those whose sons have left them? those are real humans!see, we cannot be so pessimistic to look at the negative side,even if the real humans are surrounding us, the brightness of sun cannot be hidden by the patches of clouds"
HYP,notsarc,HYP_notsarc_0096,"the one main thing that i see a lot is lol. do people think that is acceptable to use? when you start substituting u for you and r for are you just look stupid, but everyone seems to understand and use lol frequently.",personally i can't stand it when someone uses 'lol'. it's usually used derisively when politeness suggests that leaving it out and responding politely is in order. personally i'm surprised at this thread. the author apparently didn't read the faq.
